Category,ProductName,Location,Price,OverallRating,NumberSold,TotalReview,CustomerRating,CustomerReview,Sentiment,Emotion,PriceBinned,tokens,CleanReview,ReviewLength
Health,Sensi Convex Mask 4 ply Earloop / Masker Sensi 4ply - Putih,Jakarta Barat,141000,5.0,6126,1259,5,barang selalu ok sdh repeat order bbrp kali selalu ok,Positive,Happy,High,"['barang', 'ok', 'repeat', 'order', 'bbrp', 'kali', 'ok']",barang selalu ok sudah repeat order bbrp kali selalu ok,10
Health,Sensi Convex Mask 4 ply Earloop / Masker Sensi 4ply - Putih,Jakarta Barat,141000,5.0,6126,1259,5,"packing rapi, barang sesuai pesanan",Positive,Happy,High,"['packing', 'rapi', 'barang', 'sesuai', 'pesanan']",packing rapi barang sesuai pesanan,5
Health,Sensi Convex Mask 4 ply Earloop / Masker Sensi 4ply - Putih,Jakarta Barat,141000,5.0,6126,1259,5,Mantap barangnya next order lagi Barangnya original ??,Positive,Happy,High,"['mantap', 'barangnya', 'next', 'order', 'barangnya', 'original']",mantap barangnya next order lagi barangnya original,7
Health,Sensi Convex Mask 4 ply Earloop / Masker Sensi 4ply - Putih,Jakarta Barat,141000,5.0,6126,1259,5,"Pengiriman kilat, cepet banget nyampenya beli malem dan saat itu juga langsung dikirim. Harga juga jauh lbh murah. Terima kasih!",Positive,Love,High,"['pengiriman', 'kilat', 'cepet', 'banget', 'nyampenya', 'beli', 'malem', 'langsung', 'dikirim', 'harga', 'lbh', 'murah', 'terima', 'kasih']",pengiriman kilat cepet banget nyampenya beli malem dan saat itu juga langsung dikirim harga juga jauh lbh murah terima kasih,20
Health,Sensi Convex Mask 4 ply Earloop / Masker Sensi 4ply - Putih,Jakarta Barat,141000,5.0,6126,1259,4,"pengiriman cepat,respon penjual cepat.",Positive,Happy,High,"['pengiriman', 'cepat', 'respon', 'penjual', 'cepat']",pengiriman cepat respon penjual cepat,5
Health,ONEMED - Masker Earloop 3 Ply Medis | Surgical Mask - Hitam,Kota Bandung,30000,4.9,13200,4322,5,Bahan bagus dengan harga terjangkau,Positive,Happy,Low,"['bahan', 'bagus', 'harga', 'terjangkau']",bahan bagus dengan harga terjangkau,5
Health,ONEMED - Masker Earloop 3 Ply Medis | Surgical Mask - Hitam,Kota Bandung,30000,4.9,13200,4322,5,"Mantab.. fast response, terima kasih ????",Positive,Happy,Low,"['mantab', 'fast', 'response', 'terima', 'kasih']",mantab fast response terima kasih,5
Health,ONEMED - Masker Earloop 3 Ply Medis | Surgical Mask - Hitam,Kota Bandung,30000,4.9,13200,4322,5,"Bagus dan murah harganya. Oke buat sekali pakai, worthed",Positive,Happy,Low,"['bagus', 'murah', 'harganya', 'ok', 'pakai', 'worthed']",bagus dan murah harganya ok buat sekali pakai worthed,9
Health,ONEMED - Masker Earloop 3 Ply Medis | Surgical Mask - Hitam,Kota Bandung,30000,4.9,13200,4322,5,"Barang ok, sampai lengkap sesuai pesanan, pengemasan sangat rapi dan aman, pengiriman cepat, terima kasih.",Positive,Happy,Low,"['barang', 'ok', 'lengkap', 'sesuai', 'pesanan', 'pengemasan', 'rapi', 'aman', 'pengiriman', 'cepat', 'terima', 'kasih']",barang ok sampai lengkap sesuai pesanan pengemasan sangat rapi dan aman pengiriman cepat terima kasih,15
Health,ONEMED - Masker Earloop 3 Ply Medis | Surgical Mask - Hitam,Kota Bandung,30000,4.9,13200,4322,4,"respon cepat,packing ok rapi.orderan sesuai??",Positive,Happy,Low,"['respon', 'cepat', 'packing', 'ok', 'rapi', 'orderan', 'sesuai']",respon cepat packing ok rapi orderan sesuai,7
Health,ONEMED - Masker Earloop 3 Ply Medis | Surgical Mask - Hitam,Kota Bandung,30000,4.9,13200,4322,4,"sesuai gambar Dan order, packing nya bagus, mantap gan",Positive,Happy,Low,"['sesuai', 'gambar', 'order', 'packing', 'bagus', 'mantap', 'gan']",sesuai gambar dan order packing nya bagus mantap gan,9
Health,Peppermint Essential Oil / Minyak Mint Aroma Terapi Pure 10ml - MUSIM,Kab. Tangerang,29000,4.9,3195,1400,5,"wanginya segeerr, nyaman buat baby saya klo lagi bapil. packaging rapih, seller ramaah. thank you, sukses terus yaa",Positive,Love,Low,"['wanginya', 'segeerr', 'nyaman', 'baby', 'klo', 'bapil', 'packaging', 'rapih', 'seller', 'ramaah', 'thank', 'you', 'sukses', 'yaa']",wanginya segeerr nyaman buat baby saya klo lagi bapil packaging rapih seller ramaah thank you sukses terus yaa,18
Health,Peppermint Essential Oil / Minyak Mint Aroma Terapi Pure 10ml - MUSIM,Kab. Tangerang,29000,4.9,3195,1400,5,bagus banget,Positive,Love,Low,"['bagus', 'banget']",bagus banget,2
Health,Peppermint Essential Oil / Minyak Mint Aroma Terapi Pure 10ml - MUSIM,Kab. Tangerang,29000,4.9,3195,1400,5,mantap wangi nya segerrr,Positive,Love,Low,"['mantap', 'wangi', 'seger']",mantap wangi nya seger,4
Health,Peppermint Essential Oil / Minyak Mint Aroma Terapi Pure 10ml - MUSIM,Kab. Tangerang,29000,4.9,3195,1400,5,"Seller ramah dan informatif, proses dan delivery cepat, packing rapih dan secure. Thanks for the sample bonus.",Positive,Happy,Low,"['seller', 'ramah', 'informatif', 'proses', 'delivery', 'cepat', 'packing', 'rapih', 'secure', 'thanks', 'for', 'the', 'sample', 'bonus']",seller ramah dan informatif proses dan delivery cepat packing rapih dan secure thanks for the sample bonus,17
Health,Peppermint Essential Oil / Minyak Mint Aroma Terapi Pure 10ml - MUSIM,Kab. Tangerang,29000,4.9,3195,1400,5,"Komunikasi dan Response seller cepet banget, packing rapi dan aman!! Recommended deh..????????",Positive,Love,Low,"['komunikasi', 'response', 'seller', 'cepet', 'banget', 'packing', 'rapi', 'aman', 'recommended']",komunikasi dan response seller cepet banget packing rapi dan aman recommended deh,12
Health,Peppermint Essential Oil / Minyak Mint Aroma Terapi Pure 10ml - MUSIM,Kab. Tangerang,29000,4.9,3195,1400,5,"seller responsif dlm mengupdate status pesanan, packing produk rapi & essential oilnya benar2 pure dari aromanya",Positive,Happy,Low,"['seller', 'responsif', 'dlm', 'mengupdate', 'status', 'pesanan', 'packing', 'produk', 'rapi', 'essential', 'oilnya', 'pure', 'aromanya']",seller responsif dlm mengupdate status pesanan packing produk rapi essential oilnya benar pure dari aromanya,15
Health,"FiveCare Duckbill Mask 3ply, Masker Five Care Duck Bill 3 Ply ORIGINAL - Abu-abu",Jakarta Timur,70000,4.9,2789,987,5,masker cocok untuk aktivitas sehari-hari ????,Positive,Happy,Medium,"['masker', 'cocok', 'aktivitas', 'sehari']",masker cocok untuk aktivitas sehari hari,6
Health,"FiveCare Duckbill Mask 3ply, Masker Five Care Duck Bill 3 Ply ORIGINAL - Abu-abu",Jakarta Timur,70000,4.9,2789,987,5,"Maskernya rapet, packaging rapi lengkap dengan kotak masih berprelastik",Positive,Happy,Medium,"['maskernya', 'rapet', 'packaging', 'rapi', 'lengkap', 'kotak', 'berprelastik']",maskernya rapet packaging rapi lengkap dengan kotak masih berprelastik,9
Health,"FiveCare Duckbill Mask 3ply, Masker Five Care Duck Bill 3 Ply ORIGINAL - Abu-abu",Jakarta Timur,70000,4.9,2789,987,5,"barang bagus, packing rapi, pengiriman cepat",Positive,Happy,Medium,"['barang', 'bagus', 'packing', 'rapi', 'pengiriman', 'cepat']",barang bagus packing rapi pengiriman cepat,6
Health,"FiveCare Duckbill Mask 3ply, Masker Five Care Duck Bill 3 Ply ORIGINAL - Abu-abu",Jakarta Timur,70000,4.9,2789,987,5,bagus suka udah 2 x pesen di sini ketagihan bahan Alus .,Positive,Happy,Medium,"['bagus', 'suka', 'udah', 'x', 'pesen', 'ketagihan', 'bahan', 'alus']",bagus suka udah x pesen di sini ketagihan bahan alus,10
Health,"FiveCare Duckbill Mask 3ply, Masker Five Care Duck Bill 3 Ply ORIGINAL - Abu-abu",Jakarta Timur,70000,4.9,2789,987,5,"Nyaman dipakai, kemasan bagus, pengiriman super !",Positive,Love,Medium,"['nyaman', 'dipakai', 'kemasan', 'bagus', 'pengiriman', 'super']",nyaman dipakai kemasan bagus pengiriman super,6
Health,"FiveCare Duckbill Mask 3ply, Masker Five Care Duck Bill 3 Ply ORIGINAL - Abu-abu",Jakarta Timur,70000,4.9,2789,987,5,Proses nya sngt cepat..??????terima kasih respon nya,Positive,Happy,Medium,"['proses', 'sngt', 'cepat', 'terima', 'kasih', 'respon']",proses nya sngt cepat terima kasih respon nya,8
Health,"FiveCare Duckbill Mask 3ply, Masker Five Care Duck Bill 3 Ply ORIGINAL - Abu-abu",Jakarta Timur,70000,4.9,2789,987,5,"nicee, ada segel plastik jg, jadi aman dan asli..",Positive,Happy,Medium,"['nicee', 'segel', 'plastik', 'aman', 'asli']",nicee ada segel plastik juga jadi aman dan asli,9
Health,Blackmores Bio C 1000mg (90),Kota Tangerang Selatan,373000,5.0,11000,4896,5,cepet banget proses kirimnya. pelayanan terbaik,Positive,Happy,High,"['cepet', 'banget', 'proses', 'kirimnya', 'pelayanan', 'terbaik']",cepet banget proses kirimnya pelayanan terbaik,6
Health,Blackmores Bio C 1000mg (90),Kota Tangerang Selatan,373000,5.0,11000,4896,5,Mantap sesuai.,Positive,Happy,High,"['mantap', 'sesuai']",mantap sesuai,2
Health,Blackmores Bio C 1000mg (90),Kota Tangerang Selatan,373000,5.0,11000,4896,5,Slalu beli di official shop.. ga pernah kecewa.. makasi seller,Positive,Happy,High,"['slalu', 'beli', 'official', 'shop', 'tidak', 'kecewa', 'makasi', 'seller']",slalu beli di official shop tidak pernah kecewa makasi seller,10
Health,Blackmores Bio C 1000mg (90),Kota Tangerang Selatan,373000,5.0,11000,4896,5,Barang sudah diterima dengan baik dan response seller cepat. Thanks ya gan. ????,Positive,Happy,High,"['barang', 'diterima', 'response', 'seller', 'cepat', 'thanks', 'gan']",barang sudah diterima dengan baik dan response seller cepat thanks ya gan,12
Health,Blackmores Bio C 1000mg (90),Kota Tangerang Selatan,373000,5.0,11000,4896,5,"Recomended pelayanan memuaskan, respon & pengiriman cepat",Positive,Love,High,"['recomended', 'pelayanan', 'memuaskan', 'respon', 'pengiriman', 'cepat']",recomended pelayanan memuaskan respon pengiriman cepat,6
Health,Blackmores Bio C 1000mg (90),Kota Tangerang Selatan,373000,5.0,11000,4896,5,Bagus packing dan barangnya,Positive,Happy,High,"['bagus', 'packing', 'barangnya']",bagus packing dan barangnya,4
Health,Ensure Vanila 900 g Susu Nutrisi Dewasa Rendah Laktosa - 3 klg,Kota Tangerang,856500,4.9,3874,2336,5,"Packingnya rapi, bagus barangnya pengiriman cepat sellernya responsive ok banget deh bakal pesen lagi! Makasih seller!",Positive,Love,High,"['packingnya', 'rapi', 'bagus', 'barangnya', 'pengiriman', 'cepat', 'sellernya', 'responsive', 'ok', 'banget', 'pesen', 'makasih', 'seller']",packingnya rapi bagus barangnya pengiriman cepat sellernya responsive ok banget deh bakal pesen lagi makasih seller,16
Health,Ensure Vanila 900 g Susu Nutrisi Dewasa Rendah Laktosa - 3 klg,Kota Tangerang,856500,4.9,3874,2336,5,"Produk sesuai deskripsi.Packing rapi dan aman dengan dus dan bubble wrap. Pengiriman cepat. Pagi pesan, sore sampai.",Positive,Happy,High,"['produk', 'sesuai', 'deskripsi', 'packing', 'rapi', 'aman', 'dus', 'bubble', 'wrap', 'pengiriman', 'cepat', 'pagi', 'pesan', 'sore']",produk sesuai deskripsi packing rapi dan aman dengan dus dan bubble wrap pengiriman cepat pagi pesan sore sampai,18
Health,Ensure Vanila 900 g Susu Nutrisi Dewasa Rendah Laktosa - 3 klg,Kota Tangerang,856500,4.9,3874,2336,5,Cepat dan packing amanah bgt.kualitas susu sdh terjamin enak dan bermanfaat.thanks.,Positive,Happy,High,"['cepat', 'packing', 'amanah', 'banget', 'kualitas', 'susu', 'terjamin', 'enak', 'bermanfaat', 'thanks']",cepat dan packing amanah banget kualitas susu sudah terjamin enak dan bermanfaat thanks,13
Health,Ensure Vanila 900 g Susu Nutrisi Dewasa Rendah Laktosa - 3 klg,Kota Tangerang,856500,4.9,3874,2336,5,pengirimannya cepat. packingannya bgs,Positive,Happy,High,"['pengirimannya', 'cepat', 'packingannya', 'bgs']",pengirimannya cepat packingannya bgs,4
Household,Bantal Tidur | The Luxe Pillow Dacron - random,Kota Tangerang,115000,4.8,31338,10861,5,Barang nya sesuai yang di foto dan ternyata kualitasnya jauh lebih baik di banding yang saya pikirkan,Positive,Happy,High,"['barang', 'sesuai', 'foto', 'kualitasnya', 'banding', 'pikirkan']",barang nya sesuai yang di foto dan ternyata kualitasnya jauh lebih baik di banding yang saya pikirkan,17
Household,Bantal Tidur | The Luxe Pillow Dacron - random,Kota Tangerang,115000,4.8,31338,10861,5,"bahan nyan lembut dan empuk enak dan tidur jadi lebih enak gak pegel pegel lagi pas bangun tidur bye bye salah bantal,Material bagus dan halus. Ukuran sesuai. Bagus Banget!. Harga terjangkau.",Positive,Love,High,"['bahan', 'nyan', 'lembut', 'empuk', 'enak', 'tidur', 'enak', 'tidak', 'pegel', 'pegel', 'pas', 'bangun', 'tidur', 'bye', 'bye', 'salah', 'bantal', 'material', 'bagus', 'halus', 'ukuran', 'sesuai', 'bagus', 'banget', 'harga', 'terjangkau']",bahan nyan lembut dan empuk enak dan tidur jadi lebih enak tidak pegel pegel lagi pas bangun tidur bye bye salah bantal material bagus dan halus ukuran sesuai bagus banget harga terjangkau,32
Household,MINISO Tempat/ Tong Sampah Plastik Meja Mini Trash Bin Garbage - Hijau,Jakarta Timur,39900,4.9,3022,1166,5,"Kualitas Product Bagus. Material bagus. Recomended. terimakasih untuk Tokopedia dan miniso karena saya dapat tong sampah plastik nya gratis semoga berkah untuk saya dan untuk Tokopedia dan miniso . tong sampah nya sampai dalam keadaan utuh dan masih bagus serta nyaman digunakan dan mungil juga dan bahan nya lembut soft doft yaa, jadi kalau dimainkan anak tidak akan melukai apabila tidak rusak seperti pecah dan semoga awet menemaniku sampai hari yang akan datang .",Positive,Happy,Medium,"['kualitas', 'product', 'bagus', 'material', 'bagus', 'recomended', 'terimakasih', 'tokopedia', 'miniso', 'tong', 'sampah', 'plastik', 'gratis', 'semoga', 'berkah', 'tokopedia', 'miniso', 'tong', 'sampah', 'utuh', 'bagus', 'nyaman', 'mungil', 'bahan', 'lembut', 'soft', 'doft', 'yaa', 'dimainkan', 'anak', 'tidak', 'melukai', 'tidak', 'rusak', 'pecah', 'semoga', 'awet', 'menemaniku']",kualitas product bagus material bagus recomended terimakasih untuk tokopedia dan miniso karena saya dapat tong sampah plastik nya gratis semoga berkah untuk saya dan untuk tokopedia dan miniso tong sampah nya sampai dalam keadaan utuh dan masih bagus serta nyaman digunakan dan mungil juga dan bahan nya lembut soft doft yaa jadi kalau dimainkan anak tidak akan melukai apabila tidak rusak seperti pecah dan semoga awet menemaniku sampai hari yang akan datang,72
Household,MINISO Tempat/ Tong Sampah Plastik Meja Mini Trash Bin Garbage - Hijau,Jakarta Timur,39900,4.9,3022,1166,5,"Rumah Rapi dan Nyaman. Rekomen ????. Material Produk Bagus. Produk Sesuai. Murah, respon seller & kiriman cepat, packingnya sangat aman, banyak cashback & cashbacknya bisa buat belanja yang lain lagi, gratis ongkir pastinya, bahannya lumayan bagus, oke oke oke lah pokoknya, demikian ulasan saya tidak terlalu panjang dan lebar, mungkin cukup sampai sini aja kali ya , terimakasih sudah menyimak review, sekian dan saya ucapkan terimakasih banyak. Ingat tetap patuhi protokol kesehatan, gunakan masker dan jaga jarak",Positive,Love,Medium,"['rumah', 'rapi', 'nyaman', 'rekomen', 'material', 'produk', 'bagus', 'produk', 'sesuai', 'murah', 'respon', 'seller', 'kiriman', 'cepat', 'packingnya', 'aman', 'cashback', 'cashbacknya', 'belanja', 'gratis', 'ongkir', 'pastinya', 'bahannya', 'lumayan', 'bagus', 'ok', 'ok', 'ok', 'pokoknya', 'ulasan', 'tidak', 'lebar', 'kali', 'terimakasih', 'menyimak', 'review', 'sekian', 'ucapkan', 'terimakasih', 'patuhi', 'protokol', 'kesehatan', 'masker', 'jaga', 'jarak']",rumah rapi dan nyaman rekomen material produk bagus produk sesuai murah respon seller kiriman cepat packingnya sangat aman banyak cashback cashbacknya bisa buat belanja yang lain lagi gratis ongkir pastinya bahannya lumayan bagus ok ok ok lah pokoknya demikian ulasan saya tidak terlalu panjang dan lebar mungkin cukup sampai sini aja kali ya terimakasih sudah menyimak review sekian dan saya ucapkan terimakasih banyak ingat tetap patuhi protokol kesehatan gunakan masker dan jaga jarak,73
Household,MINISO Tempat/ Tong Sampah Plastik Meja Mini Trash Bin Garbage - Hijau,Jakarta Timur,39900,4.9,3022,1166,5,paaaaas banget ukurannya buat gantiin tempat sampah lama. barang bagus warna cantik. miniso ga pernah ngecewain sihKualitas Product Bagus. Material bagus. Harga terjangkau!. Recomended.,Positive,Love,Medium,"['pas', 'banget', 'ukurannya', 'gantiin', 'sampah', 'barang', 'bagus', 'warna', 'cantik', 'miniso', 'tidak', 'ngecewain', 'sihkualitas', 'product', 'bagus', 'material', 'bagus', 'harga', 'terjangkau', 'recomended']",pas banget ukurannya buat gantiin tempat sampah lama barang bagus warna cantik miniso tidak pernah ngecewain sihkualitas product bagus material bagus harga terjangkau recomended,24
Household,Dettol Disinfektan Spray Morning Dew 225ml - 3 Pcs,Kota Tangerang Selatan,171375,5.0,10402,4894,5,"mantap dettol. packaging super aman, pakai air bag. prosesnya cepat. wanginya enak",Positive,Happy,High,"['mantap', 'dettol', 'packaging', 'super', 'aman', 'pakai', 'air', 'bag', 'prosesnya', 'cepat', 'wanginya', 'enak']",mantap dettol packaging super aman pakai air bag prosesnya cepat wanginya enak,12
Household,Dettol Disinfektan Spray Morning Dew 225ml - 3 Pcs,Kota Tangerang Selatan,171375,5.0,10402,4894,5,"Produk Sesuai. Harga terjangkau!. Kualitas sangat bagus!. Adminnya ramah dan responsif banget, sempat ada kendala di pengiriman tapi tetap mau repot2 usahain pengiriman lain biar barangnya tetap sampai di rumah pembeli??? Packingnya juga aman bangett. Makasih banyakk!",Positive,Love,High,"['produk', 'sesuai', 'harga', 'terjangkau', 'kualitas', 'bagus', 'adminnya', 'ramah', 'responsif', 'banget', 'kendala', 'pengiriman', 'repot', 'usahain', 'pengiriman', 'biar', 'barangnya', 'rumah', 'pembeli', 'packingnya', 'aman', 'bangett', 'makasih', 'banyakk']",produk sesuai harga terjangkau kualitas sangat bagus adminnya ramah dan responsif banget sempat ada kendala di pengiriman tapi tetap mau repot usahain pengiriman lain biar barangnya tetap sampai di rumah pembeli packingnya juga aman bangett makasih banyakk,37
Household,Dettol Disinfektan Spray Morning Dew 225ml - 3 Pcs,Kota Tangerang Selatan,171375,5.0,10402,4894,4,"baunya sedikit sevenarnya segar, tapi lebih kuat dibanding disinfektan lainnya. Jadi lebih awet tapi ga kuat di hidung",Positive,Happy,High,"['baunya', 'sevenarnya', 'segar', 'kuat', 'dibanding', 'disinfektan', 'awet', 'tidak', 'kuat', 'hidung']",baunya sedikit sevenarnya segar tapi lebih kuat dibanding disinfektan lainnya jadi lebih awet tapi tidak kuat di hidung,18
Household,Kain Lap Piring Anti Minyak Bahan Microfiber - Kain Lap Dapur,Kota Tangerang,4500,4.8,30209,2507,5,Ukuran nya kecil tapi bagus untuk mengeringkan beberapa barang??????,Positive,Happy,Low,"['ukuran', 'bagus', 'mengeringkan', 'barang']",ukuran nya kecil tapi bagus untuk mengeringkan beberapa barang,9
Household,Kain Lap Piring Anti Minyak Bahan Microfiber - Kain Lap Dapur,Kota Tangerang,4500,4.8,30209,2507,5,"menyerap air dgn baik, cuman ukurannya kecil banget. jd kalau untuk mengeringkan banyak piring butuh lebih dr satu.",Positive,Happy,Low,"['menyerap', 'air', 'cuman', 'ukurannya', 'banget', 'mengeringkan', 'piring', 'butuh', 'dr']",menyerap air dengan baik cuman ukurannya kecil banget jadi kalau untuk mengeringkan banyak piring butuh lebih dr satu,18
Household,Kain Lap Piring Anti Minyak Bahan Microfiber - Kain Lap Dapur,Kota Tangerang,4500,4.8,30209,2507,5,"Seller responsif, order diproses segera dan kirim, tiba tepat waktu. Bahan lap sangat baik menyerap air dan ukuran lap pas utk lap dapur. Terima kasih",Positive,Happy,Low,"['seller', 'responsif', 'order', 'diproses', 'kirim', 'bahan', 'lap', 'menyerap', 'air', 'ukuran', 'lap', 'pas', 'lap', 'dapur', 'terima', 'kasih']",seller responsif order diproses segera dan kirim tiba tepat waktu bahan lap sangat baik menyerap air dan ukuran lap pas untuk lap dapur terima kasih,25
